Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1994","1994","hg/An","137","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1995","1995","hg/An","128","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1996","1996","hg/An","123","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1997","1997","hg/An","138","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1998","1998","hg/An","142","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1999","1999","hg/An","144","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2000","2000","hg/An","140","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2001","2001","hg/An","140","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2002","2002","hg/An","139","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2003","2003","hg/An","134","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2004","2004","hg/An","152","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2005","2005","hg/An","134","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2006","2006","hg/An","144","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2007","2007","hg/An","161","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2008","2008","hg/An","161","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2009","2009","hg/An","160","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2010","2010","hg/An","167","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2011","2011","hg/An","160","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2012","2012","hg/An","169","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2013","2013","hg/An","163","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2014","2014","hg/An","137","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2015","2015","hg/An","162","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2016","2016","hg/An","170","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2017","2017","hg/An","156","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2018","2018","hg/An","161","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2019","2019","hg/An","162","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","hg/An","161","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1992","1992","tonnes","32440","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1993","1993","tonnes","27000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1994","1994","tonnes","39000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1995","1995","tonnes","30500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1996","1996","tonnes","22800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1997","1997","tonnes","20000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1998","1998","tonnes","17000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","1999","1999","tonnes","15000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2000","2000","tonnes","9200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2001","2001","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2002","2002","tonnes","8200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2003","2003","tonnes","8200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2004","2004","tonnes","8200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2005","2005","tonnes","8200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2006","2006","tonnes","7500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2007","2007","tonnes","7800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2008","2008","tonnes","8350","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2009","2009","tonnes","8550","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2010","2010","tonnes","10400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2011","2011","tonnes","11300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2012","2012","tonnes","12175","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2013","2013","tonnes","11594","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","8900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2015","2015","tonnes","8400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2016","2016","tonnes","8500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2017","2017","tonnes","7500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2018","2018","tonnes","7800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","tonnes","7700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21115","Meat of sheep, fresh or chilled","2020","2020","tonnes","6400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1992","1992","Head","2451081","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1993","1993","Head","2061000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1994","1994","Head","2848000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1995","1995","Head","2377000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1996","1996","Head","1858000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1997","1997","Head","1454000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1998","1998","Head","1198000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1999","1999","Head","1039000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2000","2000","Head","655000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2001","2001","Head","572000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2002","2002","Head","590000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2003","2003","Head","612000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2004","2004","Head","540000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2005","2005","Head","614000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2006","2006","Head","522300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2007","2007","Head","484300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2008","2008","Head","518300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2009","2009","Head","533200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2010","2010","Head","624100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2011","2011","Head","708100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2012","2012","Head","720773","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2013","2013","Head","710000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2014","2014","Head","650500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2015","2015","Head","519400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2016","2016","Head","500200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2017","2017","Head","479700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2018","2018","Head","484200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2019","2019","Head","475800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2020","2020","Head","398400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2016","2016","0.1g/An","107591","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2017","2017","0.1g/An","100140","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2018","2018","0.1g/An","103181","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2019","2019","0.1g/An","116917","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2020","2020","0.1g/An","112932","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1992","1992","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1993","1993","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1994","1994","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1995","1995","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1996","1996","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1997","1997","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1998","1998","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","1999","1999","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2000","2000","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2001","2001","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2002","2002","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2003","2003","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2004","2004","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2005","2005","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2006","2006","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2007","2007","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2008","2008","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2009","2009","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2010","2010","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2011","2011","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2012","2012","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2013","2013","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2014","2014","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2015","2015","tonnes","","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2016","2016","tonnes","26349","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2017","2017","tonnes","26397","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2018","2018","tonnes","26920","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2019","2019","tonnes","29545","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21124","Meat of turkeys, fresh or chilled","2020","2020","tonnes","30040","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1992","1992","1000 Head","1427","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1993","1993","1000 Head","1324","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1994","1994","1000 Head","1327","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1995","1995","1000 Head","1245","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1996","1996","1000 Head","1232","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1997","1997","1000 Head","1270","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1998","1998","1000 Head","1293","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1999","1999","1000 Head","1424","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2000","2000","1000 Head","1466","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2001","2001","1000 Head","1524","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2002","2002","1000 Head","1632","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2003","2003","1000 Head","1771","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2004","2004","1000 Head","1721","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2005","2005","1000 Head","1815","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2006","2006","1000 Head","1490","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2007","2007","1000 Head","1818","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2008","2008","1000 Head","1743","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2009","2009","1000 Head","1909","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2010","2010","1000 Head","1607","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2011","2011","1000 Head","1717","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2012","2012","1000 Head","1637","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2013","2013","1000 Head","1886","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2014","2014","1000 Head","2744","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2015","2015","1000 Head","2962","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2016","2016","1000 Head","2449","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2017","2017","1000 Head","2636","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2018","2018","1000 Head","2609","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2019","2019","1000 Head","2527","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2020","2020","1000 Head","2660","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1992","1992","ha","191869","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1993","1993","ha","197000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1994","1994","ha","179000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1995","1995","ha","157700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1996","1996","ha","129000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1997","1997","ha","213600","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1998","1998","ha","266000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","1999","1999","ha","213800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2000","2000","ha","366500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2001","2001","ha","251300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2002","2002","ha","106300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2003","2003","ha","258100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2004","2004","ha","376500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2005","2005","ha","120400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2006","2006","ha","114500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2007","2007","ha","91600","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2008","2008","ha","141900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2009","2009","ha","102100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2010","2010","ha","85300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2011","2011","ha","156400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2012","2012","ha","152500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2013","2013","ha","78000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2014","2014","ha","98900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2015","2015","ha","112200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2016","2016","ha","107700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2017","2017","ha","56100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2018","2018","ha","54800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2019","2019","ha","93300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0118","Millet","2020","2020","ha","159100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1992","1992","hg/ha","11769","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1993","1993","hg/ha","14924","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1994","1994","hg/ha","8827","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1995","1995","hg/ha","16963","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1996","1996","hg/ha","8915","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1997","1997","hg/ha","14611","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1998","1998","hg/ha","9345","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","1999","1999","hg/ha","9167","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2000","2000","hg/ha","11626","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2001","2001","hg/ha","10605","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2002","2002","hg/ha","10489","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2003","2003","hg/ha","13208","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2004","2004","hg/ha","12186","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2005","2005","hg/ha","11678","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2006","2006","hg/ha","10786","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2007","2007","hg/ha","9203","E","Estimated value"
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0118","Millet","2008","2008","hg/ha","15553","E","Estimated value"
